Run,Assay Type,BioProject,BioSample,Center Name,collection_date,Consent,Experiment,geo_loc_name_country,geo_loc_name_country_continent,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,BioSampleModel,geo_loc_name,isolation_source,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by,purpose_of_ww_sampling,sequenced_by,ww_processing_protocol,ww_sample_site,ww_surv_jurisdiction,ww_surv_system_sample_id,collection_date (run),geo_loc_name (run),isolation_source (run),organism (run),ww_population (run),ww_sample_duration (run),ww_sample_matrix (run),ww_sample_type (run),ww_surv_target_1 (run),sewage_type,lat_lon,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,External_Id,geographic_location_(country_and/or_sea),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,investigation_type,Sample_Name,Submitter_Id,geographic_location_(region_and_locality),isolate,SRA_accession,Title,name_of_the_sampling_site,note (run),wastewater_type,samp_collect_device,common_name,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),project_name,run_date (run),Sequencing_method,wastewater/sludge_environmental_package,Host,biotic_relationship,env_broad_scale,env_local_scale,env_medium,estimated_size,samp_mat_process,samp_size,samp_vol_we_dna_ext,size_frac,source_uvig,virus_enrich_appr,amplicon_size,epi_week,sequencing_platform,seuqncing_date,wwtp,Strain,collecting_institution,collector_name,host_common_name,host_health_state,host_scientific_name,host_sex,host_subject_id,sample_capture_status,passage_history,collected_by (run),Host_disease,biochem_oxygen_dem,chem_oxygen_dem,lab_host,collection_method,ref_biomaterial,Genotype
SRR15294736,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599420,USA,North America,Illumina MiSeq,111_7-7_RBD_S36,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,81027394,40347245,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-7-7,USA: Missouri,wastewater,wastewater metagenome,4895,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294737,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599419,USA,North America,Illumina MiSeq,31_4-13_NTD_H05,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,94575404,35074444,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-13,USA: Missouri,wastewater,wastewater metagenome,10114,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294738,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599418,USA,North America,Illumina MiSeq,46_3-16_NTD_E12,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,167917666,90199897,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-16,USA: Missouri,wastewater,wastewater metagenome,24174,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294739,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599417,USA,North America,Illumina MiSeq,46_2-9_RBD_A05,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,172206314,73001537,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-2-9,USA: Missouri,wastewater,wastewater metagenome,24174,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294740,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599416,USA,North America,Illumina MiSeq,31_4-13_RBD_H02,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,73543932,29191850,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-13,USA: Missouri,wastewater,wastewater metagenome,10114,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294741,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599415,USA,North America,Illumina MiSeq,31_4-13_S1S2_H11,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,83757464,38327510,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-13,USA: Missouri,wastewater,wastewater metagenome,10114,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294743,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599413,USA,North America,Illumina MiSeq,33_03-30_NTD_C12,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-08T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,65579472,27137490,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-03-30,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294745,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599411,USA,North America,Illumina MiSeq,45_4-13_RBD_D08,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,89099612,32921819,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-13,USA: Missouri,wastewater,wastewater metagenome,66738,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294747,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599409,USA,North America,Illumina MiSeq,33_03-30_S1S2_G12,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,66192308,30774268,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-03-30,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294748,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599408,USA,North America,Illumina MiSeq,33_1-26_RBD_B06,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,66709426,41420086,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-1-26,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294749,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599407,USA,North America,Illumina MiSeq,45_3-2_RBD_C12,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,77128240,51453444,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-2,USA: Missouri,wastewater,wastewater metagenome,66738,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294753,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599403,USA,North America,Illumina MiSeq,33_3-15_NTD_E07,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,175816508,95569439,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-15,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294754,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599402,USA,North America,Illumina MiSeq,33_3-15_RBD_C08,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,165299568,76155510,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-15,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294756,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599400,USA,North America,Illumina MiSeq,33_3-23_RBD_A09,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,140310548,57915483,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-23,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294757,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599399,USA,North America,Illumina MiSeq,33_3-23_S1S2_F04,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,126852236,57801205,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-23,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294758,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599398,USA,North America,Illumina MiSeq,33_3-2_RBD_A11,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,110219578,47981171,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-2,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294759,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599397,USA,North America,Illumina MiSeq,33_4-13_NTD_G05,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,86125130,37748227,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-13,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294760,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599396,USA,North America,Illumina MiSeq,112_4-18_RBD_S18,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,600,81550200,24052202,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-18,USA: Missouri,wastewater,wastewater metagenome,12000,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294761,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599395,USA,North America,Illumina MiSeq,33_4-13_RBD_G02,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,76779080,31648046,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-13,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294763,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599393,USA,North America,Illumina MiSeq,33_4-6_RBD_A07,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,73515036,31535347,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-6,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294764,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599392,USA,North America,Illumina MiSeq,33_4-6_RBD_C07,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,87739694,35925277,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-6,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294765,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599391,USA,North America,Illumina MiSeq,33_4-6_S1S2_E07,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,67444468,33329898,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-6,USA: Missouri,wastewater,wastewater metagenome,149112,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294766,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599390,USA,North America,Illumina MiSeq,112_4-18_RBD_S66,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,600,72933000,22173097,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-18,USA: Missouri,wastewater,wastewater metagenome,12000,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294767,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599389,USA,North America,Illumina MiSeq,35_3-2_RBD_C04,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-07-30T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,64306844,42949492,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-2,USA: Missouri,wastewater,wastewater metagenome,8250,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294768,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599388,USA,North America,Illumina MiSeq,35_3-2_S1S2_E08,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,162927688,82223374,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-2,USA: Missouri,wastewater,wastewater metagenome,8250,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294769,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599387,USA,North America,Illumina MiSeq,36_1-25_RBD_B07,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,107756194,66792367,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-1-25,USA: Missouri,wastewater,wastewater metagenome,3784,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294770,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599386,USA,North America,Illumina MiSeq,36_4-5_RBD_A08,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,63672938,24238757,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-5,USA: Missouri,wastewater,wastewater metagenome,3784,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294772,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599384,USA,North America,Illumina MiSeq,36_4-5_S1S2_E08,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,65853382,32230066,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-4-5,USA: Missouri,wastewater,wastewater metagenome,3784,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294774,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599382,USA,North America,Illumina MiSeq,37_3-23_S1S2_F05,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,137133192,62767751,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-23,USA: Missouri,wastewater,wastewater metagenome,5471,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294775,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599381,USA,North America,Illumina MiSeq,44_3-16_RBD_A12,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,210980532,82946024,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-3-16,USA: Missouri,wastewater,wastewater metagenome,123180,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR15294777,AMPLICON,PRJNA748354,SAMN20326102,UNIVERSITY OF MISSOURI,2021,public,SRX11599379,USA,North America,Illumina MiSeq,38_03-29_NTD_D01,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-08-01T00:00:00Z,Missouri SARS-CoV-2 wastewater surveilance,SRP329762,602,314846,233966,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SARS-CoV-2: wastewater surveillance,USA: Missouri,wastewater,variable,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,2021-03-29,USA: Missouri,wastewater,wastewater metagenome,17000,24h,raw wastewater,composite,SARS-CoV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
